anger,"I was angry when I watched a ski-race. All the Austrian skiers dropped out."
joy,"I felt a great joy when I knew that my father was going to sell the apartment from GUARUSA, because in some way we were helded by it, that means that we didn't go to any other place, because we had the apartment."
anger,"In September 1984, I was forced to live with someone I did not like.  The first week we were at loggerheads and our conversation was like a debate.  The atmosphere was very bad.  When he learnt that I had got 95 marks in a test he told me "" A failure, You lost 5 marks.""   I was very angry, not because my marks were lower than his, but because I could not tolerate his pride.  I did not show my discontentment and carried on doing my work."
anger,Receiving personal criticisms early in the morning.
disgust,The price I was charged for work on my car.
anger,"I had worked long and hard on a project when a friend inadvertantly destroyed it. I could not forgive him for a long time. And at times still get angry at him."
sadness,"There is a boy who I love very much. I asked him to have dinner with me, but he refused I don't know why he didn't go with me, but I felt very lonely."
disgust,"Some people whom I do not like at all, and one of the reasons is their physical appearance."
joy,When I first came to the campus.
anger,"Some boys deliberately played tricks on me in the experiments.
guilt,When one has neglected or been unjust to a good friend.
fear,"Sometime back I used to stay with my mum alone then time came when dad joined the family from his working place I found myself having fear for him for no cause at all."
fear,"I went home late one evening and saw that the security lights were off.  I got inside the gate and just then I realized that the dogs may be outside."
fear,"Birds had made nests in our thatched roof and they were flying and flapping their wings in the bedroom at night.  It was very dark and I could not even see my nose.  I did not know that it was the birds till my mother told me so."
fear,"I was escorting a relative on a bike, we passed by a dark road with bushas on each side.  Half way down this road, suddenly, we   saw a white dog appear from one side.  Before we could do anything, it had vanished and moreover it did not seem to have any legs."
fear,"One of my fellow students had bunked field work and in my attempt to cover up for him I myself was exposed, though not directly.  We were to meet our field work suprevisor and we were afraid of the consequences."
joy,"After my final examination at school I was glad that the examination was over and that I had passed it."
joy,When I met my girlfriend - I had not counted on that.
